Program_Name,School_Name,School_Type,School_ZipCode,Applicant_ZipCode,Applications_count,Seat_Offers
Braddock Drive Elementary Gifted Magnet,Braddock Drive Elementary,MAGNET CENTER - ELEMENTARY,90230,90405,1,0
Braddock Drive Elementary Gifted Magnet,Braddock Drive Elementary,MAGNET CENTER - ELEMENTARY,90230,90501,1,0
Braddock Drive Elementary Gifted Magnet,Braddock Drive Elementary,MAGNET CENTER - ELEMENTARY,90230,90710,1,0
Braddock Drive Elementary Gifted Magnet,Braddock Drive Elementary,MAGNET CENTER - ELEMENTARY,90230,90746,2,1
Braddock Drive Elementary Gifted Magnet,Braddock Drive Elementary,MAGNET CENTER - ELEMENTARY,90230,91311,1,1
Braddock Drive Elementary Gifted Magnet,Braddock Drive Elementary,MAGNET CENTER - ELEMENTARY,90230,91325,1,0
Braddock Drive Elementary Gifted Magnet,Braddock Drive Elementary,MAGNET CENTER - ELEMENTARY,90230,91331,1,0
Braddock Drive Elementary Gifted Magnet,Braddock Drive Elementary,MAGNET CENTER - ELEMENTARY,90230,91403,1,0
Braddock Drive Elementary Gifted Magnet,Braddock Drive Elementary,MAGNET CENTER - ELEMENTARY,90230,91411,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90003,1,1
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90008,5,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90013,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90016,5,1
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90018,2,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90019,4,1
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90020,2,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90024,3,1
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90025,9,3
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90034,17,7
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90035,1,1
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90036,1,1
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90037,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90038,1,1
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90043,13,3
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90044,2,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90045,10,5
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90047,2,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90048,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90049,3,1
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90056,6,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90062,4,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90064,5,1
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90066,30,4
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90068,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90069,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90077,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90094,7,3
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90220,2,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90222,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90230,18,6
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90232,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90247,3,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90248,2,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90250,5,1
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90266,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90274,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90277,2,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90278,2,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90280,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90291,4,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90292,6,2
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90293,5,1
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90301,2,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90302,6,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90303,2,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90305,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90403,2,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90405,2,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90503,4,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90505,2,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,90746,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,91324,2,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,91326,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,91342,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,91344,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,91401,1,1
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,91403,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,91423,2,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,91605,1,0
Braddock Drive Elementary DL Two-Way Im Mandarin,Braddock Drive Elementary,DUAL LANGUAGE (DLC) - ELEM,90230,94010,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90001,1,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90002,5,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90003,9,3
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90004,4,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90005,5,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90006,13,7
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90007,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90008,8,2
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90010,1,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90011,12,6
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90015,3,2
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90016,19,6
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90017,1,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90018,13,3
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90019,15,7
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90020,5,3
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90021,1,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90024,12,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90025,23,5
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90026,4,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90027,4,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90028,4,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90029,7,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90031,1,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90033,1,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90034,17,5
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90035,13,2
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90036,5,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90037,12,4
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90039,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90042,3,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90043,11,5
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90044,21,9
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90045,4,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90046,3,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90047,11,2
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90048,3,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90049,12,2
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90057,9,6
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90059,6,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90061,3,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90062,9,2
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90063,3,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90064,16,6
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90065,3,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90066,11,5
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90068,2,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90069,1,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90077,8,2
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90094,5,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90210,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90230,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90247,1,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90249,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90250,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90255,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90270,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90272,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90291,6,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90292,5,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90403,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90731,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90745,1,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,90746,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91303,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91306,2,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91307,2,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91316,2,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91324,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91325,2,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91326,3,2
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91335,1,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91342,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91343,2,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91344,2,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91352,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91364,3,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91367,1,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91403,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91405,2,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91406,5,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91411,1,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91423,6,2
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91436,3,1
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91601,3,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91602,2,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91604,7,2
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91606,1,0
Brentwood Elementary Science Magnet,Brentwood Elementary Science Magnet,MAGNET-SELF CONTAINED (ELEM),90049,91607,3,0
Broad Avenue Elementary,Broad Avenue Elementary,ELEMENTARY SCHOOL,90744,90001,1,0
Broad Avenue Elementary,Broad Avenue Elementary,ELEMENTARY SCHOOL,90744,90003,2,0
Broad Avenue Elementary,Broad Avenue Elementary,ELEMENTARY SCHOOL,90744,90023,1,0
Broad Avenue Elementary,Broad Avenue Elementary,ELEMENTARY SCHOOL,90744,90291,1,0
Broad Avenue Elementary,Broad Avenue Elementary,ELEMENTARY SCHOOL,90744,90502,1,0
Broad Avenue Elementary,Broad Avenue Elementary,ELEMENTARY SCHOOL,90744,90731,2,0
Broad Avenue Elementary,Broad Avenue Elementary,ELEMENTARY SCHOOL,90744,90744,22,0
Broad Avenue Elementary,Broad Avenue Elementary,ELEMENTARY SCHOOL,90744,90745,8,0
Broad Avenue Elementary,Broad Avenue Elementary,ELEMENTARY SCHOOL,90744,90746,3,0
Broad Avenue Elementary,Broad Avenue Elementary,ELEMENTARY SCHOOL,90744,90810,1,0
Broad Avenue Elementary,Broad Avenue Elementary,ELEMENTARY SCHOOL,90744,91344,1,0
Broad Avenue Elementary DL Two-Way Im Spanish,Broad Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90744,90016,1,0
Broad Avenue Elementary DL Two-Way Im Spanish,Broad Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90744,90037,1,0
Broad Avenue Elementary DL Two-Way Im Spanish,Broad Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90744,90043,1,0
Broad Avenue Elementary DL Two-Way Im Spanish,Broad Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90744,90045,2,1
Broad Avenue Elementary DL Two-Way Im Spanish,Broad Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90744,90047,2,1
Broad Avenue Elementary DL Two-Way Im Spanish,Broad Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90744,90064,1,0
Broad Avenue Elementary DL Two-Way Im Spanish,Broad Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90744,90066,1,0
Broad Avenue Elementary DL Two-Way Im Spanish,Broad Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90744,90248,1,0
Broad Avenue Elementary DL Two-Way Im Spanish,Broad Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90744,90291,2,0
